Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1976,1976,g/Int$,0.99,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1977,1977,t,21000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1977,1977,t,149000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1977,1977,t,187600,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1977,1977,kg/ha,1.87,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1977,1977,kg/cap,0.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1977,1977,g/Int$,1.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1978,1978,t,21000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1978,1978,t,186999,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1978,1978,t,233800,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1978,1978,kg/ha,2.33,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1978,1978,kg/cap,0.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1978,1978,g/Int$,1.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1979,1979,t,15700,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1979,1979,t,372026,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1979,1979,t,391800,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1979,1979,kg/ha,3.91,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1979,1979,kg/cap,0.39,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1979,1979,g/Int$,1.91,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1980,1980,t,19800,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1980,1980,t,499399,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1980,1980,t,478200,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1980,1980,kg/ha,4.77,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1980,1980,kg/cap,0.48,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1980,1980,g/Int$,2.31,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1981,1981,t,24400,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1981,1981,t,698600,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1981,1981,t,692900,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1981,1981,kg/ha,6.87,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1981,1981,kg/cap,0.68,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1981,1981,g/Int$,3.21,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1982,1982,t,25000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1982,1982,t,503400,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1982,1982,t,642100,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1982,1982,kg/ha,6.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1982,1982,kg/cap,0.62,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1982,1982,g/Int$,2.73,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1983,1983,t,29000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1983,1983,t,806500,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1983,1983,t,857200,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1983,1983,kg/ha,7.67,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1983,1983,kg/cap,0.81,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1983,1983,g/Int$,3.41,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1984,1984,t,32000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1984,1984,t,866100,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1984,1984,t,807700,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1984,1984,kg/ha,6.8,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1984,1984,kg/cap,0.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1984,1984,g/Int$,2.97,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1985,1985,t,23000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1985,1985,t,391800,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1985,1985,t,436900,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1985,1985,kg/ha,3.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1985,1985,kg/cap,0.4,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1985,1985,g/Int$,1.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1986,1986,t,24000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1986,1986,t,727800,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1986,1986,t,721400,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1986,1986,kg/ha,5.66,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1986,1986,kg/cap,0.65,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1986,1986,g/Int$,2.59,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1987,1987,t,39700,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1987,1987,t,1367425,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1987,1987,t,1394850,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1987,1987,kg/ha,10.89,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1987,1987,kg/cap,1.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1987,1987,g/Int$,4.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1988,1988,t,53800,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1988,1988,t,1585900,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1988,1988,t,100,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1988,1988,t,1645705,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1988,1988,kg/ha,12.75,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1988,1988,kg/cap,1.44,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1988,1988,g/Int$,5.42,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1989,1989,t,32000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1989,1989,t,1233100,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1989,1989,t,400,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1989,1989,t,1300800,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1989,1989,kg/ha,9.96,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1989,1989,kg/cap,1.12,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1989,1989,g/Int$,4.16,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1990,1990,t,46000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1990,1990,t,1809300,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1990,1990,t,0,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1990,1990,t,1863100,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1990,1990,kg/ha,14.09,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1990,1990,kg/cap,1.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1990,1990,g/Int$,5.55,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1991,1991,t,98000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1991,1991,t,2310600,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1991,1991,t,0,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1991,1991,t,2404300,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1991,1991,kg/ha,18.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1991,1991,kg/cap,2.01,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1991,1991,g/Int$,6.81,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1992,1992,t,91000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1992,1992,t,1964000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1992,1992,t,2423.86,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1992,1992,t,1952000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1992,1992,kg/ha,14.83,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1992,1992,kg/cap,1.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1992,1992,g/Int$,5.27,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1993,1993,t,70000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1993,1993,t,1558421.84,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1993,1993,t,8878.29,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1993,1993,t,1531300,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1993,1993,kg/ha,11.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1993,1993,kg/cap,1.25,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1993,1993,g/Int$,3.82,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1994,1994,t,116500,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1994,1994,t,2250328.86,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1994,1994,t,12577.79,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1994,1994,t,2353000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1994,1994,kg/ha,17.98,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1994,1994,kg/cap,1.9,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1994,1994,g/Int$,5.59,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1995,1995,t,223000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1995,1995,t,2870785.13,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1995,1995,t,186113.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1995,1995,t,2887000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1995,1995,kg/ha,22.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1995,1995,kg/cap,2.31,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1995,1995,g/Int$,6.27,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1996,1996,t,218000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1996,1996,t,2784834.13,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1996,1996,t,353114.54,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1996,1996,t,2591000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1996,1996,kg/ha,19.79,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1996,1996,kg/cap,2.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1996,1996,g/Int$,5.38,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1997,1997,t,170000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1997,1997,t,3662126.91,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1997,1997,t,330273.37,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1997,1997,t,3420000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1997,1997,kg/ha,26.12,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1997,1997,kg/cap,2.69,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1997,1997,g/Int$,6.8,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1998,1998,t,213000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1998,1998,t,3530956.72,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1998,1998,t,363089.03,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1998,1998,t,3486000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1998,1998,kg/ha,26.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1998,1998,kg/cap,2.72,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1998,1998,g/Int$,6.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1999,1999,t,218000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1999,1999,t,3754312.42,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1999,1999,t,556756.55,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1999,1999,t,3390000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1999,1999,kg/ha,25.9,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1999,1999,kg/cap,2.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1999,1999,g/Int$,6.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2000,2000,t,275000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2000,2000,t,3829546.45,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2000,2000,t,449118.46,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2000,2000,t,3469000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2000,2000,kg/ha,26.5,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2000,2000,kg/cap,2.67,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2000,2000,g/Int$,6.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2001,2001,t,395000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2001,2001,t,3988700.03,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2001,2001,t,301848.37,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2001,2001,t,4036354,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2001,2001,kg/ha,30.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2001,2001,kg/cap,3.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2001,2001,g/Int$,6.91,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2002,2002,t,430000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2002,2002,t,4763743.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2002,2002,t,303941.21,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2002,2002,t,4868784,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,36.86,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2002,2002,kg/cap,3.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2002,2002,g/Int$,8.02,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2003,2003,t,620000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2003,2003,t,4441724.65,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2003,2003,t,270353.45,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2003,2003,t,4778864,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,36.02,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2003,2003,kg/cap,3.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2003,2003,g/Int$,7.78,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2004,2004,t,840000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2004,2004,t,4903676.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2004,2004,t,163258.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2004,2004,t,5578907,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,41.87,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2004,2004,kg/cap,4.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2004,2004,g/Int$,8.59,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2005,2005,t,1475000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2005,2005,t,5952860.37,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2005,2005,t,158243.65,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2005,2005,t,7242804,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,54.11,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2005,2005,kg/cap,5.4,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2005,2005,g/Int$,10.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2006,2006,t,1750000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2006,2006,t,4853067.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2006,2006,t,304284.12,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2006,2006,t,6313316,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,46.96,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2006,2006,kg/cap,4.68,E,Estimated value,
